Country Name,Country Code,year,gdp_per_capita,co2_per_capita
Mali,MLI,2003,441.910358475095,7.23875693463818
Malta,MLT,2003,13593.9787155682,665.939689410058
Myanmar,MMR,2003,224.292688912409,21.3143847156876
Montenegro,MNE,2003,2789.15906483509,40.1176933050116
Mongolia,MNG,2003,643.168068921658,343.750200720053
Mozambique,MOZ,2003,339.488737800648,9.94122582315303
Mauritania,MRT,2003,732.017820812675,51.6338040269599
Mauritius,MUS,2003,4858.26575549747,256.648211141154
Malawi,MWI,2003,383.348596852642,7.82653626182065
Malaysia,MYS,2003,4465.32194567208,649.873459009463
North America,NAC,2003,38395.5205652019,1795.36237290791
Namibia,NAM,2003,2569.24739317883,108.395965665108
New Caledonia,NCL,2003,20768.1061488848,1015.70969178722
Niger,NER,2003,265.225363452469,6.8252051110158
Nigeria,NGA,2003,763.388745367223,74.6085113141934
Nicaragua,NIC,2003,1021.35216668794,85.2267483833641
Netherlands,NLD,2003,35896.7504630706,1106.75000228857
Norway,NOR,2003,50250.3298214345,989.431389678455
Nepal,NPL,2003,246.429706587633,11.9214580325492
Nauru,NRU,2003,2463.28259078079,421.746989026402
New Zealand,NZL,2003,21913.7081719961,862.932505050791
OECD members,OED,2003,26073.4116073956,1012.80002961181
Oman,OMN,2003,10463.5425832141,1373.98015470203
Other small states,OSS,2003,6311.76435003034,375.490738204933
Pakistan,PAK,2003,672.44178669894,78.3944881513838
Panama,PAN,2003,4264.66428949623,194.617218105412
Peru,PER,2003,2129.44114197634,100.737048530796
Philippines,PHL,2003,1027.2301192843,90.2936227897337
Palau,PLW,2003,7862.3931898737,1101.98422092091
Papua New Guinea,PNG,2003,577.467922387259,67.2302271291717
Poland,POL,2003,5720.81366178104,814.880575342193
Pre-demographic dividend,PRE,2003,554.26625446439,27.3992239796046
Portugal,PRT,2003,15797.7821340276,599.282676291883
Paraguay,PRY,2003,1443.99885236205,74.3679168583475
West Bank and Gaza,PSE,2003,1257.69857009689,30.5450508877697
West Bank and Gaza,PSE,2003,1257.69857009689,0.405640435769733
Pacific island small states,PSS,2003,1997.28052538689,90.8680023109574
Post-demographic dividend,PST,2003,29550.1857442906,743.902960701798
French Polynesia,PYF,2003,19582.8936395312,261.287102258461
Qatar,QAT,2003,31602.470865136,5698.742345829
Romania,ROU,2003,2679.40626016154,4.68438828633627
Romania,ROU,2003,2679.40626016154,462.686184864715
Rwanda,RWA,2003,249.012274982252,6.85693275019716
South Asia,SAS,2003,532.66154684429,92.4065408735698
Saudi Arabia,SAU,2003,11487.220410693,1444.27135097634
Sudan,SDN,2003,580.320251464844,25.5172291876851
Senegal,SEN,2003,817.888034221442,47.2880802419141
Singapore,SGP,2003,23730.3840054566,871.825748569582
Solomon Islands,SLB,2003,895.984242546501,43.2531375871046
Sierra Leone,SLE,2003,413.817607346927,26.5972054890102
El Salvador,SLV,2003,2207.83089518069,111.724963677571
Serbia,SRB,2003,3153.9011312754,168.126864722789
Small states,SST,2003,6060.64034085427,414.578987911197
Sao Tome and Principe,STP,2003,663.696211810494,51.3243074280952
Suriname,SUR,2003,2516.10404020956,378.486759547217
Slovak Republic,SVK,2003,8675.39633696465,749.599410260429
Slovenia,SVN,2003,14711.674874253,797.596792669387
Sweden,SWE,2003,37292.2419727801,629.007836891637
Seychelles,SYC,2003,9070.28460757013,653.500955315112
Syrian Arab Republic,SYR,2003,1220.179077256,316.282209318571
Turks and Caicos Islands,TCA,2003,18859.1890274773,319.371527455121
Chad,TCD,2003,289.087621122168,4.97871250486243
Togo,TGO,2003,538.16537776929,30.0302743885347
Thailand,THA,2003,2347.54001286066,356.133375238046
Tajikistan,TJK,2003,233.58124845289,38.655332072286
Turkmenistan,TKM,2003,1228.94870289404,972.822258268863
Timor-Leste,TLS,2003,534.901171348385,17.7496303642009
Timor-Leste,TLS,2003,534.901171348385,0.173598685647455
Tonga,TON,2003,1936.04104012389,135.678691697271
South Asia (IDA & IBRD),TSA,2003,532.66154684429,52.4825718673331
Trinidad and Tobago,TTO,2003,8445.04653518298,2152.90405197666
Tunisia,TUN,2003,2725.8643148859,221.803885067478
Tuvalu,TUV,2003,2006.84249941442,55.4688558259897
Tanzania,TZA,2003,422.18359375,10.6289463748669
Uganda,UGA,2003,250.71543664681,6.4043545105479
Ukraine,UKR,2003,1076.48156738281,745.327406644242
Upper middle income,UMC,2003,2022.46978917982,415.713241266551
Uruguay,URY,2003,3671.12329256883,141.63127781473
United States,USA,2003,39490.2749557007,2013.33527358561
Uzbekistan,UZB,2003,394.164028897235,500.114951450356
St. Vincent and the Grenadines,VCT,2003,4499.61454193342,189.305320244079
Vanuatu,VUT,2003,1566.51396790858,43.6328642040536
World,WLD,2003,6122.43446098028,425.102494189939
Samoa,WSM,2003,1798.12429714048,88.8644449984416
South Africa,ZAF,2003,4062.21755993786,851.600911165198
Zambia,ZMB,2003,446.290104839041,19.4115058329402
Zimbabwe,ZWE,2003,468.471932927213,87.918131166167
Aruba,ABW,2004,23700.6319899197,2023.31081839223
Africa Eastern and Southern,AFE,2004,989.015463629244,19.7581950897313
Afghanistan,AFG,2004,221.763653873013,3.64612924182411
Africa Western and Central,AFW,2004,838.213391665852,9.34157259709071
Angola,AGO,2004,1451.47117872493,102.25466171927
Albania,ALB,2004,2446.90949947798,139.234391234351
Andorra,AND,2004,39021.1107100919,7.2088285229202
Andorra,AND,2004,39021.1107100919,680.709412878787
United Arab Emirates,ARE,2004,33376.7152295209,2924.91099815617
Argentina,ARG,2004,4242.02099089422,401.937260111909
Armenia,ARM,2004,1130.08791444158,122.507275329593
Antigua and Barbuda,ATG,2004,13037.8895772257,500.363824752358
Australia,AUS,2004,30886.0500949401,1746.32628576883
Austria,AUT,2004,36614.2506533707,897.104716368505
Azerbaijan,AZE,2004,1045.0136328106,386.269365437294
Burundi,BDI,2004,125.194965184533,2.59712696790561
Belgium,BEL,2004,35429.4077933344,1077.43466724253
Benin,BEN,2004,758.695803786371,32.5221976714584
Burkina Faso,BFA,2004,403.81283743461,8.37789888219545
Bangladesh,BGD,2004,455.614016909798,26.4930280076815
Bulgaria,BGR,2004,3389.68743360274,607.430894466618
Bahrain,BHR,2004,15963.9493171617,2237.08065683206
"Bahamas, The",BHS,2004,26650.2934234303,590.392883557571
Bosnia and Herzegovina,BIH,2004,2452.6860917386,476.208574169098
Belarus,BLR,2004,2378.33700470129,605.510855496598
Belize,BLZ,2004,5153.71308265363,155.425030262005
Bermuda,BMU,2004,71692.1589001679,775.065415201814
Bolivia,BOL,2004,953.191893246277,125.010009325264
Brazil,BRA,2004,3663.82262497811,183.805294928269
Barbados,BRB,2004,12886.3665272467,481.287464235645
Bhutan,BTN,2004,1130.35934606796,52.2552245905345
Botswana,BWA,2004,4956.69287735214,227.22026484796
Central African Republic,CAF,2004,303.461321152782,5.80403154574683
Canada,CAN,2004,32145.5412620217,1743.16861329184
Central Europe and the Baltics,CEB,2004,7180.27037029658,526.381596181351
Switzerland,CHE,2004,54659.4571488233,564.636744534367
Chile,CHL,2004,6120.59152055344,373.785105842098
China,CHN,2004,1530.92726215723,406.273649480296
Cote d'Ivoire,CIV,2004,1199.82524528546,40.2860687095154
Cameroon,CMR,2004,1133.39326749673,24.8884111996325
"Congo, Dem. Rep.",COD,2004,180.664764963633,3.043738484256
"Congo, Dem. Rep.",COD,2004,180.664764963633,0.0220769990088347
Colombia,COL,2004,2818.57195413044,131.196367630194
Comoros,COM,2004,1072.28409029621,20.9676946270993
Costa Rica,CRI,2004,4431.0117207843,161.039466552979
Caribbean small states,CSS,2004,8233.61082543875,646.446741209451
Cuba,CUB,2004,3399.21962893402,224.168835666215
Cyprus,CYP,2004,23792.619140625,754.617440871752
Germany,DEU,2004,34566.7359143735,1003.22102365659
Djibouti,DJI,2004,806.261652944964,54.0879667062089
Dominica,DMA,2004,5778.83306546506,175.540210363741
Denmark,DNK,2004,46625.050098011,957.746680096349
Dominican Republic,DOM,2004,2451.69161616569,204.54076034511
Algeria,DZA,2004,2816.99384960555,291.603883890859
Early-demographic dividend,EAR,2004,1563.10591131168,110.43999954951
Ecuador,ECU,2004,2586.20914663347,212.345108005942
Euro area,EMU,2004,30803.286099919,843.780065816581
Eritrea,ERI,2004,426.840947887032,21.5303146445103
Spain,ESP,2004,24925.0267844576,797.017748493249
Estonia,EST,2004,8916.0728274602,1293.2964775818
Ethiopia,ETH,2004,133.169812538096,7.40429843855877
European Union,EUU,2004,26368.6780464334,762.908193871862
Fragile and conflict affected situations,FCS,2004,871.15501215152,70.190689370137
Finland,FIN,2004,37768.1334202029,1297.1604193624
Fiji,FJI,2004,3097.19096651759,166.700306548388
France,FRA,2004,33644.9282220364,621.025681385758
Gabon,GAB,2004,5465.79193590708,270.859987730536
United Kingdom,GBR,2004,40504.4118103928,914.106990462848
Georgia,GEO,2004,1305.04748557208,98.6984899497543
Ghana,GHA,2004,406.132105329565,33.8351477030425
Guinea,GIN,2004,584.897740538081,17.8625687261842
"Gambia, The",GMB,2004,593.285346326581,21.668062821115
Guinea-Bissau,GNB,2004,431.376557669634,15.8013779436529
Equatorial Guinea,GNQ,2004,4901.30127408119,836.212419285422
Greece,GRC,2004,21449.2552764245,896.600949266299
Grenada,GRD,2004,5480.26117644588,204.90723264664
Greenland,GRL,2004,32030.9987915109,812.678552278413
Guatemala,GTM,2004,1840.91184884,91.1452124787545
Guyana,GUY,2004,1033.31030902188,216.332353737751
High income,HIC,2004,28451.5065479041,1220.00601749104
"Hong Kong SAR, China",HKG,2004,24928.1003722551,483.917531528222
Honduras,HND,2004,1215.13995412761,106.634900581182
Heavily indebted poor countries (HIPC),HPC,2004,462.336970473255,18.6858159105301
Croatia,HRV,2004,9718.97322801967,516.618182090321
Haiti,HTI,2004,683.185298155273,21.203541780755
Hungary,HUN,2004,10291.2694721409,571.545973244852
IBRD only,IBD,2004,1947.23386392599,194.290969112052
IDA & IBRD total,IBT,2004,1633.14212751517,157.731113320261
IDA total,IDA,2004,584.965672067294,31.9927314472293
IDA blend,IDB,2004,837.139763701924,61.0836706069215
Indonesia,IDN,2004,1126.84004447173,154.025911062898
IDA only,IDX,2004,449.659876396915,17.0357240208814
India,IND,2004,624.258826510066,109.920431478649
Ireland,IRL,2004,47754.2023194244,1088.15669654509
Iraq,IRQ,2004,1328.37157628292,380.798324329201
Iceland,ISL,2004,47809.6073050042,779.005701989721
Israel,ISR,2004,20568.0694088834,912.105821732144
Italy,ITA,2004,31348.1901841445,824.341547975468
Jamaica,JAM,2004,3807.56293124552,401.686857153872
Jordan,JOR,2004,1940.08641342805,354.337928945014
Japan,JPN,2004,38298.9801712303,990.864689806091
Kazakhstan,KAZ,2004,2722.47407755402,1145.953441225
Kenya,KEN,2004,463.662781300121,22.8868071457821
Kyrgyz Republic,KGZ,2004,433.233873286,113.684067858398
Cambodia,KHM,2004,444.199067529081,19.1778736583235
Kiribati,KIR,2004,1083.2688987175,46.5681294319727
St. Kitts and Nevis,KNA,2004,10944.6183741768,459.65420696191
Kuwait,KWT,2004,27552.2827399787,2999.51998581426
Lao PDR,LAO,2004,409.296298284117,24.0664422504158
Lebanon,LBN,2004,4600.68371412993,416.420826898472
Liberia,LBR,2004,284.140223992458,19.0527593469021
Libya,LBY,2004,5773.76333234281,895.718444286419
St. Lucia,LCA,2004,6494.60034867886,229.442029679214
Least developed countries: UN classification,LDC,2004,419.798333896443,20.8378222125569
Low income,LIC,2004,442.426324281659,35.2575454091747
Liechtenstein,LIE,2004,100280.831356705,127.020588055386
Sri Lanka,LKA,2004,1028.62068132555,63.93910792201
Lower middle income,LMC,2004,722.628943297013,132.957786670592
Low & middle income,LMY,2004,1490.85593705627,247.468054363236
Lesotho,LSO,2004,766.685820928242,47.4398389169349
Late-demographic dividend,LTE,2004,2453.98769875258,267.596959939645
Lithuania,LTU,2004,6734.57487061946,388.290405752078
Luxembourg,LUX,2004,76544.9170868473,2495.71190594469
Latvia,LVA,2004,6109.73265186817,325.102000778843
"Macao SAR, China",MAC,2004,23407.1993692194,309.548266659068
Morocco,MAR,2004,2183.55541992188,142.793706225508
Moldova,MDA,2004,897.178494749468,162.563847285002
Madagascar,MDG,2004,272.20074858856,10.5386648574147
Maldives,MDV,2004,4070.2609459446,238.277949710667
Mexico,MEX,2004,7849.66759649565,402.791471028477
Marshall Islands,MHL,2004,2566.08291015814,180.317852889671
Middle income,MIC,2004,1571.30392795214,274.146574937598
North Macedonia,MKD,2004,2818.5814561242,526.896981856856
Mali,MLI,2004,495.006294680645,7.31178197202711
Malta,MLT,2004,15212.1313438497,647.650489060746
Myanmar,MMR,2004,224.508811413327,24.5016242049012
Montenegro,MNE,2004,3380.16512135859,43.2564923354286
Mongolia,MNG,2004,794.154552001815,352.44269834568
Mozambique,MOZ,2004,400.056973161545,9.63410418229912
Mauritania,MRT,2004,823.554457141893,53.3529967804156
Mauritius,MUS,2004,5460.60800184198,252.536274236897
Malawi,MWI,2004,404.674248445428,7.64945598984193
Malaysia,MYS,2004,4939.24851854427,660.833387414949
North America,NAC,2004,40788.4744089861,1803.15332893175
Namibia,NAM,2004,3403.15496192955,110.030061429143
New Caledonia,NCL,2004,24475.6488547037,910.223838298159
Niger,NER,2004,283.468281798296,6.78068950343695
Nigeria,NGA,2004,962.48104194733,73.6622070923038
Nicaragua,NIC,2004,1098.62118662335,82.866136473929
Netherlands,NLD,2004,40611.3414353091,1097.33721611224
Norway,NOR,2004,57768.6980958462,952.347500096223
Nepal,NPL,2004,279.587750044428,10.840314562437
Nauru,NRU,2004,3040.51349889,418.665345904532
New Zealand,NZL,2004,25420.234882944,837.774658986643
OECD members,OED,2004,28822.9827767557,1017.24544931805
Oman,OMN,2004,11800.8507411171,1191.4986976817
Other small states,OSS,2004,7419.39387365304,378.754979747323
Pakistan,PAK,2004,771.902247348954,83.9320995248344
Panama,PAN,2004,4644.56581177581,178.656154098533
Peru,PER,2004,2397.25147277714,117.088331583491
Philippines,PHL,2004,1099.63013023758,89.6488917508407
Palau,PLW,2004,8393.73052541231,1076.81075666561
Papua New Guinea,PNG,2004,620.596147680561,73.9294153614303
Poland,POL,2004,6711.72715262967,804.910562022939
Pre-demographic dividend,PRE,2004,670.783711150831,29.9026280416745
Portugal,PRT,2004,18064.1580932987,604.198810927909
Paraguay,PRY,2004,1786.21533938543,72.0621145633844
West Bank and Gaza,PSE,2004,1422.19088643544,44.4778328079819
West Bank and Gaza,PSE,2004,1422.19088643544,0.57668170496066
Pacific island small states,PSS,2004,2270.72657843606,102.161926152647
Post-demographic dividend,PST,2004,32671.0834694674,746.908254340806
French Polynesia,PYF,2004,21764.2203208782,248.09159484093
Qatar,QAT,2004,41035.5008380177,5691.37337256976
Romania,ROU,2004,3494.99056448955,4.51730749400935
Romania,ROU,2004,3494.99056448955,444.863382663598
Rwanda,RWA,2004,269.540446333402,6.64989896774481
South Asia,SAS,2004,606.478041696258,94.3052252715921
Saudi Arabia,SAU,2004,13154.4978989446,1590.78166823481
Sudan,SDN,2004,705.113342285156,29.4787799483668
Senegal,SEN,2004,918.102079522155,48.9004109029105
Singapore,SGP,2004,27608.080013423,825.720096620545
Solomon Islands,SLB,2004,986.070953503889,42.6482546995795
Sierra Leone,SLE,2004,417.749983329227,15.5577868194672
El Salvador,SLV,2004,2285.68907438892,107.150426389627
Serbia,SRB,2004,3597.08798057009,182.655784126809
Small states,SST,2004,6954.01090826418,423.584496146403
Sao Tome and Principe,STP,2004,726.560882130444,52.8527456455988
Suriname,SUR,2004,2887.7721728844,375.297854161231
Slovak Republic,SVK,2004,10650.1290097126,720.581142204651
Slovenia,SVN,2004,17103.8297783905,793.041894665984
Sweden,SWE,2004,42758.0048564929,609.141957588844
Seychelles,SYC,2004,10827.671636033,843.511247908423
Syrian Arab Republic,SYR,2004,1368.1148230028,299.120128185883
Turks and Caicos Islands,TCA,2004,21246.00980049,297.633296102797
Chad,TCD,2004,445.850767157087,4.76008326250182
Togo,TGO,2004,560.266308533382,27.3942725871963
Thailand,THA,2004,2641.56268717857,374.998480577041
Tajikistan,TJK,2004,305.745158587502,43.253572564788
Turkmenistan,TKM,2004,1379.23009682692,964.478929652677
Timor-Leste,TLS,2004,474.420726695663,18.494577000861
Timor-Leste,TLS,2004,474.420726695663,0.182848309949576
Tonga,TON,2004,2195.44890047673,128.676469897685
South Asia (IDA & IBRD),TSA,2004,606.478041696258,54.7559076007006
Trinidad and Tobago,TTO,2004,9871.03419820086,2251.49484291647
Tunisia,TUN,2004,3067.41936376975,226.460245663573
Tuvalu,TUV,2004,2322.56265072892,54.7619396842257
Tanzania,TZA,2004,450.385284423828,11.9966631151116
Uganda,UGA,2004,292.38185796262,6.53212115718938
Ukraine,UKR,2004,1401.01806640625,712.86104078145
Upper middle income,UMC,2004,2365.83446249947,437.135831380812
Uruguay,URY,2004,4168.66065438387,170.090417316607
United States,USA,2004,41724.6316287624,1985.76746770079
Uzbekistan,UZB,2004,462.171492867885,480.46109153351
St. Vincent and the Grenadines,VCT,2004,4873.48947742443,199.558614592688
Vanuatu,VUT,2004,1774.31867585894,31.4820685661746
World,WLD,2004,6811.48195762271,431.911296108409
Samoa,WSM,2004,2189.26042607992,88.8270262068425
South Africa,ZAF,2004,5221.46333731721,911.202022490306
Zambia,ZMB,2004,548.685974566277,18.8924103550081
Zimbabwe,ZWE,2004,469.719298949304,78.7798039735185
Aruba,ABW,2005,24171.8371325422,1982.76345079538
Africa Eastern and Southern,AFE,2005,1126.2973233912,19.2934118725944
Afghanistan,AFG,2005,254.184249149336,4.89338752384047
Africa Western and Central,AFW,2005,999.770023047319,9.50268327628314
Angola,AGO,2005,2145.88621096327,97.9316699870259
Albania,ALB,2005,2741.72136549578,137.047754775418
Andorra,AND,2005,40829.8116399538,7.08812774706672
Andorra,AND,2005,40829.8116399538,674.030529773882
United Arab Emirates,ARE,2005,38719.3138307623,2608.31301481433
Argentina,ARG,2005,5067.65342293276,397.605760679171
Armenia,ARM,2005,1557.48458908655,142.349860261456
Antigua and Barbuda,ATG,2005,14368.5708796058,486.660892229923
Australia,AUS,2005,34535.20727091,1723.05609855858
Austria,AUT,2005,38157.37022862,887.246908601154
Azerbaijan,AZE,2005,1578.36733030667,397.264813797362
Burundi,BDI,2005,147.234619294225,2.0592301650094
Belgium,BEL,2005,36809.7013403619,1016.64394025271
Benin,BEN,2005,779.437777753268,30.6764414141026
Burkina Faso,BFA,2005,441.164148016012,8.04355524270298
Bangladesh,BGD,2005,480.08585075452,25.9218724383915
Bulgaria,BGR,2005,3899.82596332878,608.849853187336
Bahrain,BHR,2005,17966.1657837625,2240.62506140704
"Bahamas, The",BHS,2005,28602.4181869995,549.229418795596
Bosnia and Herzegovina,BIH,2005,2739.61076866057,483.989329214898
Belarus,BLR,2005,3126.07176665248,597.495695230107
Belize,BLZ,2005,5270.41479135312,151.123864553705
Bermuda,BMU,2005,77628.103522508,620.169380322335
Bolivia,BOL,2005,1020.12326200737,122.45462522042
Brazil,BRA,2005,4827.78165890291,180.622186403017
Barbados,BRB,2005,14214.4202213572,486.73557166822
Bhutan,BTN,2005,1299.94938578359,62.6273911118697
Botswana,BWA,2005,5391.07076619634,228.567635612656
Central African Republic,CAF,2005,311.950023138687,5.50340187020084
Canada,CAN,2005,36383.6600068095,1690.85465689934
Central Europe and the Baltics,CEB,2005,8352.50713208298,529.520346450862
Switzerland,CHE,2005,56242.8933645639,556.496161628805
Chile,CHL,2005,7480.32330998636,368.638012307346
China,CHN,2005,1777.64496828464,437.234591265384
Cote d'Ivoire,CIV,2005,1197.74616979415,40.161497094123
Cameroon,CMR,2005,1142.62466252106,22.427267494481
"Congo, Dem. Rep.",COD,2005,214.539740473519,3.31484335736713
"Congo, Dem. Rep.",COD,2005,214.539740473519,0.0267394438777315
Colombia,COL,2005,3456.06610874512,137.130715130081
Comoros,COM,2005,1105.78796866788,20.0978056289587
Costa Rica,CRI,2005,4703.00721784778,155.682154669061
Caribbean small states,CSS,2005,9439.33720644986,661.09439696033
Cuba,CUB,2005,3786.33799225291,224.962034469838
Cyprus,CYP,2005,24959.26171875,731.136104235217
Germany,DEU,2005,35084.4363546269,951.579603169893
Djibouti,DJI,2005,844.4483573908,53.6343772579217
Dominica,DMA,2005,5695.22442394675,175.221443485474
Denmark,DNK,2005,48925.8076698784,861.583963904878
Dominican Republic,DOM,2005,3878.31206735244,201.065352753669
Algeria,DZA,2005,3233.13339634212,315.272726530491
Early-demographic dividend,EAR,2005,1788.28350980842,112.691330379427
Ecuador,ECU,2005,2909.02606014388,210.942257488052
Euro area,EMU,2005,31781.6618833533,810.400007945055
Eritrea,ERI,2005,412.753079199423,19.5832127799202
Spain,ESP,2005,26450.9530130382,792.775884384718
Estonia,EST,2005,10414.6381183565,1231.05262937664
Ethiopia,ETH,2005,158.243458082465,6.6934295589464
European Union,EUU,2005,27431.4991030834,756.176979939056
Fragile and conflict affected situations,FCS,2005,1079.24067613473,70.1521832807777
Finland,FIN,2005,39049.8703780223,1023.32871452121
Fiji,FJI,2005,3377.69126953493,151.690911628522
France,FRA,2005,34696.3718316971,601.329417149518
Gabon,GAB,2005,6547.87613955186,275.262354694238
United Kingdom,GBR,2005,42240.2462987547,880.642097306124
Georgia,GEO,2005,1642.78359414797,115.068538411629
Ghana,GHA,2005,478.611909191028,31.4849068624956
Guinea,GIN,2005,463.17768685098,16.2754807037164
"Gambia, The",GMB,2005,616.483657865348,20.6809558636005
Guinea-Bissau,GNB,2005,463.073962650452,15.5483916925198
Equatorial Guinea,GNQ,2005,8673.9026086535,756.865613652663
Greece,GRC,2005,22054.1315756886,882.185407669755
Grenada,GRD,2005,6338.56011405358,210.328513360829
Greenland,GRL,2005,32489.7277309899,839.286344065391
Guatemala,GTM,2005,2046.46611650758,92.674777310575
Guyana,GUY,2005,1084.06541388904,189.792009835205
High income,HIC,2005,30051.3459550589,1175.49558535183
"Hong Kong SAR, China",HKG,2005,26649.637724155,490.194162067733
Honduras,HND,2005,1304.70039153826,101.674485412194
Heavily indebted poor countries (HIPC),HPC,2005,519.647933058567,18.0582800216925
Croatia,HRV,2005,10443.5278353294,504.28508459131
Haiti,HTI,2005,775.845704056916,21.1017778542551
Hungary,HUN,2005,11212.2046968994,559.711915412716
IBRD only,IBD,2005,2300.5592081511,205.088452209736
IDA & IBRD total,IBT,2005,1919.70312051472,165.685997545275
IDA total,IDA,2005,664.73305755977,31.8590523503377
IDA blend,IDB,2005,957.94448356121,60.2286710662347
Indonesia,IDN,2005,1238.21447629488,148.795405047175
IDA only,IDX,2005,507.001767833477,17.2862550100954
India,IND,2005,710.488080408949,109.987982158926
Ireland,IRL,2005,50933.0216095589,1038.61087906134
Iraq,IRQ,2005,1762.39360423421,372.683514322375
Iceland,ISL,2005,57783.7745608117,735.926485306173
Israel,ISR,2005,21286.8388636595,829.873779495341
Italy,ITA,2005,32062.723833669,797.131801690421
Jamaica,JAM,2005,4184.43974867497,381.926604329672
Jordan,JOR,2005,2087.87079273635,365.942401286572
Japan,JPN,2005,37812.8950199948,947.470988119985
Kazakhstan,KAZ,2005,3577.35804001782,1134.22254442287
Kenya,KEN,2005,523.456312433863,23.8296371101202
Kyrgyz Republic,KGZ,2005,476.548193640077,102.678621692081
Cambodia,KHM,2005,525.797325120926,20.9472195110475
Kiribati,KIR,2005,1161.78341739977,59.6514747181251
St. Kitts and Nevis,KNA,2005,11783.7867154145,435.901194131062
Kuwait,KWT,2005,36122.6142741227,3122.19107449155
Lao PDR,LAO,2005,466.061506997741,23.4603444483728
Lebanon,LBN,2005,4602.19804637945,384.495194123329
Liberia,LBR,2005,287.487333441381,21.4055481104079
Libya,LBY,2005,8079.24957329001,887.269380994609
St. Lucia,LCA,2005,6863.43641919345,223.555368352505
Least developed countries: UN classification,LDC,2005,487.199978520551,20.4313125474182
Low income,LIC,2005,520.301355916657,34.006127500885
Liechtenstein,LIE,2005,105295.057027611,125.84887933218
Sri Lanka,LKA,2005,1207.21994764165,61.6940206142128
Lower middle income,LMC,2005,817.846092888275,127.286758504568
Low & middle income,LMY,2005,1736.10100020162,251.454414527337
Lesotho,LSO,2005,861.381496414995,61.3926446170061
Late-demographic dividend,LTE,2005,2939.98271894785,287.60404042604
Lithuania,LTU,2005,7857.03148786492,403.139207259323
Luxembourg,LUX,2005,80988.1376230858,2441.63612080599
Latvia,LVA,2005,7283.78738127622,322.325194039273
"Macao SAR, China",MAC,2005,25681.2167315221,306.885368730877
Morocco,MAR,2005,2242.98828125,145.781572033512
Moldova,MDA,2005,1034.39197746993,167.651120763813
Madagascar,MDG,2005,305.812074924388,9.62419115776902
Maldives,MDV,2005,3796.51546524644,205.503580653153
Mexico,MEX,2005,8671.75891885163,405.972644193417
Marshall Islands,MHL,2005,2658.65217893885,175.857589560711
Middle income,MIC,2005,1830.92630559246,277.243436485298
North Macedonia,MKD,2005,3120.98401394233,517.019270817956
Mali,MLI,2005,548.730382842725,7.21001329915287
Malta,MLT,2005,15831.344048672,650.207720959051
Myanmar,MMR,2005,252.685193060728,23.8119747038275
Montenegro,MNE,2005,3674.6179242797,299.177910959169
Mongolia,MNG,2005,994.90010913241,352.093410066312
Mozambique,MOZ,2005,436.773856167384,8.51919632484421
Mauritania,MRT,2005,998.96583416747,50.506597124456
Mauritius,MUS,2005,5354.02974260642,259.506787406198
Malawi,MWI,2005,414.361121984475,6.88109617468012
Malaysia,MYS,2005,5555.58179951206,673.152189330262
North America,NAC,2005,43368.5783940626,1797.3307341856
Namibia,NAM,2005,3685.77299991587,118.2196058998
New Caledonia,NCL,2005,25528.2918353444,958.303475484943
Niger,NER,2005,318.643121918273,5.6180378572072
Nigeria,NGA,2005,1211.37703504386,73.4374853339876
Nicaragua,NIC,2005,1183.30214010175,77.2493787104616
Netherlands,NLD,2005,42165.396168388,1041.7763684153
Norway,NOR,2005,67047.1704558264,890.313017607128
Nepal,NPL,2005,309.024168339372,11.9426604494232
Nauru,NRU,2005,2992.40382776926,404.953632951582
New Zealand,NZL,2005,27751.0654708859,802.710480701444
OECD members,OED,2005,30274.0543423729,1012.19658416977
Oman,OMN,2005,14434.8577924647,1189.0706501851
Other small states,OSS,2005,8233.33980947954,399.302123598016
Pakistan,PAK,2005,827.619861189926,82.6442866538096
Panama,PAN,2005,5017.74110414832,199.266222578286
Peru,PER,2005,2706.66947297608,127.260517726398
Philippines,PHL,2005,1220.46018559867,86.2061376491438
Palau,PLW,2005,9635.28357539048,1077.88441300157
Papua New Guinea,PNG,2005,744.486489977433,70.2272988032012
Poland,POL,2005,8043.92332253757,776.975038846207
Pre-demographic dividend,PRE,2005,815.454464076119,29.8404795580447
Portugal,PRT,2005,18780.12751241,608.37409103246
Paraguay,PRY,2005,1970.87169852378,64.3576485596118
West Bank and Gaza,PSE,2005,1543.70141392774,62.0205681590451
West Bank and Gaza,PSE,2005,1543.70141392774,0.826080985521004
Pacific island small states,PSS,2005,2492.38724073066,98.5906487873245
Post-demographic dividend,PST,2005,34219.0204237417,742.442770111783
French Polynesia,PYF,2005,21984.1936230719,255.522684995249
Qatar,QAT,2005,53949.6764091147,5669.16744318706
Romania,ROU,2005,4618.00350802913,4.52430549513278
Romania,ROU,2005,4618.00350802913,433.019641227567
Rwanda,RWA,2005,324.016863847189,6.19306841598605
South Asia,SAS,2005,686.338193475473,94.141344122965
Saudi Arabia,SAU,2005,15975.7473782258,1532.91930771871
Sudan,SDN,2005,905.543640136719,28.3762682467562
Senegal,SEN,2005,979.846101520171,50.6675657839876
Singapore,SGP,2005,29961.3172812732,821.196687630749
Solomon Islands,SLB,2005,1144.49233397681,41.3322510858536
Sierra Leone,SLE,2005,462.633324427945,11.4428928294272
El Salvador,SLV,2005,2447.39140845394,105.583961413133
Serbia,SRB,2005,3807.97417321786,167.642523576103
